e1,e2
1.166742661286275,1.7786477741472047
1.898875845629399,1.218921161014264
1.515144863852463,1.0878312186729808
1.4819720772626508,1.0558707627123656
1.4853863784013321,1.0621159380875547
1.4786740483676932,1.1078964672232823
1.4751717640923285,1.0918175098205316
1.4594125556158444,1.0751125020266659
1.4555679203096354,1.0952118044037886
1.4200344226810477,1.0976899958809119
1.4393953342621035,1.0986124554025063
1.4591108492405906,1.1058837200109146
1.4206823488577671,1.0626818733025007
1.4137828191292363,1.1033357353698043
1.4041487207835577,1.090502603156442
1.4164913445980576,1.1168549917742394
1.4072186287484512,1.0824377745599143
1.3996094818534157,1.102746379526252
1.3560980130234412,1.090128065270871
1.391908911370506,1.117329004487289
1.3918271315345345,1.0955234281614583
1.3730990304778707,1.107846850570204
1.365519352366811,1.1035236194498181
1.3644205359836485,1.1145307013053234
1.342560643413055,1.1049725329788012
1.3738500995981515,1.0910700824081763
1.322450719974939,1.1347347844722406
1.3270226069636541,1.104467664621827
1.330846230015592,1.0754796540330258
1.2897918015289624,1.120787608242305
1.3163709413981886,1.1397475291002699
1.308580264587603,1.1559216046288998
1.3164086492972065,1.1129078157238113
1.26834546779504,1.1423196704583847
1.2645376715792116,1.1518193116148852
1.263479814147988,1.1072321694531595
1.243451462404658,1.180163055530591
1.2491519272555742,1.1300885664714897
1.2353061409565442,1.1317688841010909
1.2516105985622759,1.1647817598473045
1.2433029861447111,1.1589856142687984
1.2409251235957406,1.1725182027426932
1.1982671425780747,1.2021810682683147
1.2346414615230046,1.1684984813239712
1.2175037414242906,1.177541024385917
1.2183586097935468,1.17391200292656
1.2367468634846301,1.1448702630464866
1.2120645349452557,1.16345555602019
1.231154881654688,1.1660795720590158
1.2497948911389443,1.1976436806303106
1.2028299874927466,1.1527911099857158
1.2279734354540808,1.1945610052260491
1.2219045473122045,1.2163969176185088
1.1798444410308102,1.2171533362806244
1.2007564861366276,1.201406406808975
1.168508917864565,1.2210981831949268
1.1433492000055017,1.237329092013956
1.1629844947341925,1.2280126439270223
1.1200987427096116,1.259609669799397
1.170428019604186,1.2546032538016285
1.1507914005353963,1.266451123235547
1.1216108206436255,1.262772992019697
1.148756766920749,1.2911387456882726
1.1275628446057682,1.2401994310411195
1.119163316951906,1.2963114886256109
1.159203813478856,1.29052187158518
1.1085146851699472,1.3026025823294787
1.112041513512641,1.2833420687021135
1.1096581125794012,1.3370139027045294
1.1064054527735423,1.3175041881223637
1.1120527601092824,1.309728190746351
1.0932196156633631,1.3468924783414886
1.105224222617008,1.291184844036262
1.1247390896729754,1.3485406917209037
1.1364291769469874,1.33353274414103
1.0829348875133094,1.336607596027366
1.0652811306043304,1.3386439586125198
1.1026757573419883,1.3753683480286734
1.0873414042484941,1.3634232763220528
1.0704904320179127,1.3800474129145495
1.082655551778613,1.408524273126505
1.1204185619512088,1.3986283048303405
1.0723070507637387,1.3920499910773794
1.0819735921172906,1.3952847607751888
1.0586678257301732,1.4185621785314515
1.0466087102303443,1.439644639268009
1.0614552589883819,1.4290880234838286
1.086704555525708,1.4070028378745976
1.0574450152728516,1.450898333031514
1.0731285527138577,1.4181173676038779
1.0641796363950766,1.4420092204070536
1.0380687177417185,1.4623952737981267
1.0536632834659434,1.4373711441877524
1.0758227365054922,1.4700320642021445
1.0588495476368365,1.4583966056724744
1.0680374924463207,1.4905924168541447
1.063809108825983,1.4767870313669593
1.091544127024525,1.515097080088225
1.0727176196456132,1.514649715611121
1.107355511574928,1.5600111809593473
1.0688903128684974,1.5353648974192646
1.0859730798857792,1.5198059031448703
1.0691668729139667,1.5457411207365759
1.0638100442105276,1.5821766469226821
1.069168737088497,1.6039436762020323
1.0464421859319852,1.5440700862577217
1.092707509878439,1.557133588618836
1.0639733370080673,1.5759419768664717
1.0728914155724019,1.5223477500446458
1.0665569028334232,1.5828528993027233
1.0801088695583858,1.571363429601894
1.0886852376042322,1.551840712793475
1.075903784477466,1.5751862812707649
1.074045523670979,1.609604850525686
1.1052271817021149,1.6109540600811036
1.0893847529012308,1.6169921771592248
1.0808415237492242,1.6294053964671305
1.1062122605351057,1.6186462649028444
1.1178494767710467,1.6236604825230936
1.0816822089532871,1.6135160816645506
1.075686521417579,1.6546820985067134
1.0918894694686636,1.676547352835594
1.1117082396727977,1.680550742643033
1.0887303362651393,1.6722987199925656
1.1202844129077012,1.6780121664801753
